tweet_id,username,original_text,final_text,word_count_before,word_count_after,removed_urls,removed_mentions,removed_hashtags,removed_stopwords,normalized_words,stemmed_words,processed_at
1932235401022132662,,@anfarizzat Kenapa kok Pak Prabowo lamban sekali &amp; ragu2 utk segera membersihkan kabinet nya dari Genk Solo ???...,kenapa kok pak prabowo lamban amp ragu untuk segera bersih kabinet genk solo,18,13,0,1,0,3,1,1,2026-06-25 17:06:03
1932233752802967956,,Pengamat politik sebut PDIP tetap dukung pemerintahan Prabowo meski di luar kabinet. #ThePhraseID #PDIP #Prabowo https://t.co/7Yl1Yeu1wM,amat politik sebut pdip tetap dukung perintah prabowo meski luar kabinet,16,11,1,0,3,1,0,2,2026-06-25 17:06:03
1932228561307632011,,@susipudjiastuti @prabowo Saya juga percaya bu @susipudjiastuti dgn kepemimpinan pak prabowo. Tp selama msh ada duri dalam kabinet yg lebih loyal ke sang RAJA saya jadi tidak yakin.,percaya bu dengan pimpin pak prabowo tapi masih ada duri kabinet yang loyal sang raja jadi tidak yakin,28,18,0,3,0,7,4,1,2026-06-25 17:06:03
1932227008114909530,,Seskab Teddy Indra Wijaya memastikan bahwa pertemuan Presiden Prabowo Subianto dengan Menteri Kesehatan Budi Gunadi Sadikin tidak berkaitan dengan isu perombakan kabinet. https://t.co/JXYYqpolsE,seskab teddy indra wijaya pasti bahwa temu presiden prabowo subianto menteri sehat budi gunadi sadikin tidak kait isu ombak kabinet,23,20,1,0,0,2,0,5,2026-06-25 17:06:03
1932225228366807392,,@kompascom masyarakat yg mana? yg di rujab bupati doang sama yg di kabinet prabowo aja kah?,masyarakat yang mana yang rujab bupati doang sama yang kabinet prabowo saja,16,12,0,1,0,3,4,0,2026-06-25 17:06:03
1932223790207090830,,Sekretaris Kabinet Letkol Teddy Indra Wijaya membantah tegas isu liar soal rencana pergantian Kapolri Jenderal Listyo Sigit Prabowo. https://t.co/L6Blr5PDmd,sekretaris kabinet letkol teddy indra wijaya ban tegas isu liar soal rencana ganti kapolri jenderal listyo sigit prabowo,19,18,1,0,0,0,0,2,2026-06-25 17:06:04
1932217700589457610,,@susipudjiastuti @prabowo Berharap sekali ibu Susi masuk kabinet ,harap ibu sus masuk kabinet,8,5,0,2,0,1,0,2,2026-06-25 17:06:04
1932210133054185640,,Presiden Prabowo harus segera mengganti posisi Pemimpin Kepolisian yg sejalan dengan Visi Misi kabinet Merah Putih. #KaPolri.🇮🇩🇮🇩. Rezim Listyo Sudah Berakhir Prabowo Harus Pilih Sendiri Calon Kapolri Baru https://t.co/2mk4tTbuaj #inilahcom #inilahdotcom via @inilahdotcom,presiden prabowo harus segera ganti posisi pimpin polisi yang jalan visi misi kabinet merah putih rezim listyo akhir prabowo harus pilih sendiri calon kapolri baru via,33,26,1,1,3,2,1,5,2026-06-25 17:06:04
1932174384174862430,,@susipudjiastuti @prabowo Bahlil bin bahlul biang masalah Kabinet @prabowo .,bahlil bin bahlul biang masalah kabinet,10,6,0,3,0,0,0,0,2026-06-25 17:06:04
1932129709447586246,,Bahlil Lahadalia Menteri ESDM kabinet Prabowo Gibran,bahlil lahadalia menteri esdm kabinet prabowo gibran,7,7,0,0,0,0,0,0,2026-06-25 17:06:04
1932119749779239160,,@Ary_PrasKe2 @Urrangawak @sami86pilang @PakKarti @NgkongRoses @Harakiri_14 @ferdinand_mpu @ch_chotimah2 @newIding30 @AntoniusCDN @BebySoSweet Dr awal penyusunan kabinet jg udah janggal. Koq bisa org yg sdh purnatugas masih memasukkan orang2nya di pemerintahan berikutnya. Ini adlh skenario penyanderaan. Ketika prabowo dianggap ganggu keamanan diri dn gengnya mrk acak2 negara ini lewat kebijakan menteri2 titipannya,dari awal susun kabinet juga sudah janggal kok bisa orang yang sudah purnatugas masih masuk orang perintah ikut adalah skenario sandera prabowo anggap ganggu aman diri dan geng mereka acak negara lewat bijak menteri titip,50,35,0,11,0,4,10,11,2026-06-25 17:06:04
1932113547305357790,,Perusak-perusak di kabinet Prabowo itu bukan individu yang berdiri sendiri-sendiri melainkan satu kelompok yang saling melindungi dan bekerja bersama-sama di bawah satu kepemimpinan yang bertujuan utama mewujudkan sipit raya,perusakperusak kabinet prabowo bukan individu diri sendirisendiri lain satu kelompok saling lindung kerja bersamasama bawah satu pimpin tuju utama wujud sipit raya,29,22,0,0,0,7,0,7,2026-06-25 17:06:05
1932098846211051960,,Halaah Imin aja skrg Menteri Koordinator Bidang Pemberdayaan Masyarakat (Menko PM) di Kabinet Merah Putih Prabowo Gibran https://t.co/3sHRxtXQr9,halaah imin saja sekarang menteri koordinator bidang daya masyarakat menko pm kabinet merah putih prabowo gibran,18,16,1,0,0,1,2,1,2026-06-25 17:06:05
1932094827220574289,,@BramustikaBisma @prabowo dengan peristiwa pengrusakan hutan lindung ini seharusnya menteri-menteri di kabinet bisa meng-evaluasi seperti menteri kehutanan dan menteri lingkungan hidup telah menyuarakan pendapatnya atas kerusakan ekosistem yang ditimbulkan https://t.co/MxtcQSy0a0,peristiwa rusa hutan lindung harus menterimenteri kabinet bisa evaluasi seperti menteri hutan menteri lingkung hidup suara dapat atas rusa ekosistem timbul,30,21,1,2,0,6,0,9,2026-06-25 17:06:06
1932088874358223191,,@DianSandiU @PDemokrat @PDI_Perjuangan Pak Sby tenang setelah mas Ahy diajak ke kabinet pak Jokowi lalu lanjut pak Prabowo. Bahagia ..,pak surabaya tenang mas ahy ajak kabinet pak jokowi lanjut pak prabowo bahagia,20,13,0,3,0,3,1,1,2026-06-25 17:06:06
1932086749603443161,,@badutdemokrasi @CNNIndonesia Hanif Faisol Nurofiq lahir 21 Maret 1971 adalah Menteri Lingkungan Hidup Indonesia sejak Oktober 2024 di Kabinet Merah Putih di bawah Presiden Prabowo Subianto. Ia lulus S1 dan S2 Kehutanan dari Universitas Lambung Mangkurat serta Doktor Ilmu Lingkungan dari Universitas,hanif faisol nurofiq lahir maret menteri lingkung hidup indonesia sejak oktober kabinet merah putih bawah presiden prabowo subianto ia lulus si si hutan universitas lambung mangkurat serta doktor ilmu lingkung universitas,42,31,0,2,0,6,2,3,2026-06-25 17:06:06
1932079622830919880,,@Pe_Enestee @DS_yantie @Kemdikdasmen @nadiemmakarim @Abe_Mukti @DPR_RI @prabowo Kita lagi nontonin tingkah polah kabinet merah putih ini smua fasilitas buat pejabat ngalir deras tiap Minggu KOMISARIS PE AQ nambah lagi di tarik masuk lalu mreka bikin lah ACTION PLAN yg make anggaran negara Pula hasil Meres pajak-lalu KORUPSI,lagi nontonin tingkah polah kabinet merah putih semua fasilitas buat jabat alir daras tiap minggu komisaris pe aku tambah lagi tarik masuk mereka bikin action plan yang pakai anggar negara pula hasil meres pajaklalu korupsi,47,35,0,7,0,5,8,5,2026-06-25 17:06:07
1932072171138142213,,@ethadisaputra @psi_id suruh saja sebut semua nama kementerian di kabinet Prabowo tanpa contekan pasti dia tidak bisa.,suruh sebut semua nama menteri kabinet prabowo tanpa contek pasti tidak bisa,17,12,0,2,0,3,0,2,2026-06-25 17:06:07
1932064145291030726,,@kompascom Menyokong kabinet gemuk prabowo dan pertamax oplosan,sokong kabinet gemuk prabowo pertamax oplos,8,6,0,1,0,1,0,2,2026-06-25 17:06:07
1932063251392790603,,Orang dekat Prabowo dan sejumlah petinggi partai pendukung pemerintah mengatakan semula presiden tak melirik Erick masuk kabinet. Ia menginginkan Rosan Roeslani memimpin Badan Usaha Milik Negara lewat Danantara. https://t.co/BHVKPMGrrI,orang dekat prabowo jumlah tinggi partai dukung perintah kata mula presiden tak lirik erick masuk kabinet ia ingin ros roeslani pimpin badan usaha milik negara lewat danantara,29,27,1,0,0,1,1,9,2026-06-25 17:06:07
1932063244774248725,,Di Kabinet Merah Putih serta di lingkaran dekat Prabowo Subianto Erick Thohir tidak dianggap sebagai orang presiden. #Tempo #komisaris #bumn #danantara #erickthohir https://t.co/74gyglPEMo,kabinet merah putih serta lingkar dekat prabowo subianto erick thohir tidak anggap bagai orang presiden,23,15,1,0,5,2,1,2,2026-06-25 17:06:07
1932058884195438837,,@NenkMonica @titokarnavian_ menteri di @kemendagri kabinet merah putih presiden gemoy @prabowo @Gerindra dgn wapres fu²fa² @gibran_tweet @jokowi pertanyaanya itu apa urgensinya ngotak-ngatik juridiksi wilayah? emangnya ngak ada kerjaan yg loe bisa lakukan yg lbh berguna drpd unfaedah tsb.,menteri kabinet merah putih presiden gemoy dengan wapres fu fa pertanyaanya urgensi ngotakngatik juridiksi wilayah memang enggak ada kerja yang lo bisa laku yang lebih guna daripada unfaedah sebut,38,28,0,7,0,3,10,7,2026-06-25 17:06:08
1932050905031188689,,Kalo captain price dkk ada di indo gue minta tangkepin semua pejabat kabinet nya prabowo termasuk prabowo dan keluarga mulyono. Biar kapok dihukum sama captain price,kalau captain price dkk ada indonesia gue minta tangkepin semua jabat kabinet prabowo masuk prabowo keluarga mulyono biar kapok hukum sama captain price,26,23,0,0,0,3,3,4,2026-06-25 17:06:09
1932049107318947907,,Nggak mungkin Prabowo mengganti Listyo Sigit karena sudah lama bergaul sejak era Jokowi. Yang betul Prabowo &amp; Gibran dilengserkan dulu. Baru mengganti kabinet dan perangkat lainnya. Sesuai dengan pemikiran Jokowi! https://t.co/q8048DimnP,enggak mungkin prabowo ganti listyo sigit lama gaul sejak era jokowi betul prabowo amp gibran lengser dahulu baru ganti kabinet perangkat lain suai pikir jokowi,31,25,1,0,0,5,3,6,2026-06-25 17:06:09
1932040535847637034,,Sudah ku duga dari Awal... Pemerintahan Prabowo Bakal di recokin oleh kabinet nya Yg di rekomen si Mulyono. Saat nya Prabowo ambil sikap tegas.. Jgn kawatir rakyat akan dukung penuh...kl berani singkirin Genk Oslo.,ku duga awal perintah prabowo bakal recokin kabinet yang rekomen sih mulyono prabowo ambil sikap tegas jangan khawatir rakyat dukung penuhkl berani singkirin genk oslo,34,25,0,0,0,9,4,1,2026-06-25 17:06:09
1932038130724646925,,@mardigu024 Kl blm msuk kabinet udh pst sah untuk dihentikan krn bkn programny prabowo..,kalau belum masuk kabinet sudah pasti sah henti karena bukan programny prabowo,14,12,0,1,0,1,7,1,2026-06-25 17:06:09
1932017986120102151,,@NenkMonica sebaiknya mantan mantan pembantu Jokowi di singkirkan dari kabinet Prabowo,baik mantan mantan bantu jokowi singkir kabinet prabowo,11,8,0,1,0,2,0,3,2026-06-25 17:06:10
1932015497983471873,,@msaid_didu 13 Oktober bukan sekadar tanggal itu hari penundukan . Surat perintah Jokowi Prabowo dipanggil ke Solo dan 45% kabinet berubah. Bukan transisi kekuasaan tapi operasi pengambilalihan. Mengerikan!,oktober bukan sekadar tanggal hari tunduk surah perintah jokowi prabowo panggil solo kabinet ubah bukan transisi kuasa tetapi operasi pengambilalihan keri,28,21,0,1,0,3,2,5,2026-06-25 17:06:10
1932011954492858478,,@Muslim_AntiPKI9 Semua mereka @luhut_binsar @bahlillahadalia @ListyoSigitP @budimuni98...dan Antek-antek Raja Jawa Bangsat @jokowi yg Masih ada dlm Kabinet Prabowo adalah Orang-orang Titipan ASENG dan ASING utk MENJAJAH INDONESIA. Mereka Semua Anjing keparat yg Harus di Musnahkan...,semua antekantek raja jawa bangsat yang masih ada dalam kabinet prabowo orangorang titip aseng asing untuk jajah indonesia semua anjing kafarat yang harus musnah,35,24,0,6,0,6,5,3,2026-06-25 17:06:10
1932011788226429215,,Pak @prabowo dan @DPR_RI dan Para Purnawirawan TNI yg peduli dgn rusaknya demokrasi kita oleh manusia l*knat perusak rasa kebathinan bangsa kita segera diwujudkan pemakzulan agar sebagian permasalahan bangsa ini bisa terselesaikan sebagian. Setelah itu baru resuffle kabinet.,pak purnawirawan tni yang peduli dengan rusak demokrasi manusia lknat usak rasa kebathinan bangsa segera wujud makzul bagi masalah bangsa bisa selesai bagi baru resuffle kabinet,38,26,0,2,0,10,2,8,2026-06-25 17:06:11
1931998529150767303,,Cak Imin udah ga peduli sama video ini udah masuk Kabinet Pak Prabowo. Lawak.,cak imin sudah enggak peduli sama video sudah masuk kabinet pak prabowo lawak,14,13,0,0,0,1,3,0,2026-06-25 17:06:11
1931984619135770633,,Erick Thohir masuk kabinet Prabowo berdasarkan rekomendasi Jokowi. Pengelolaan BUMN berjalan ugal-ugalan. Saksikan Bocor Alus Politik episode Minim Kuasa Erick Thohir di YouTube Tempodotco dan Spotify Bocor Alus Politik mulai hari Sabtu 7 Juni 2025 pukul 11:00. https://t.co/12OpiBWsPW,erick thohir masuk kabinet prabowo dasar rekomendasi jokowi kelola bumn jalan ugalugalan saksi bocor alus politik episode minim kuasa erick thohir youtube tempodotco spotify bocor alus politik mulai hari sabtu juni pukul,38,32,1,0,0,2,0,4,2026-06-25 17:06:11
1931968211236626862,,@CNNIndonesia Bnyk menteri goblok d kabinet Prabowo....,banyak menteri goblok ada kabinet prabowo,7,6,0,1,0,0,2,0,2026-06-25 17:06:11
1931964402661552226,,@Muslim_AntiPKI9 @prabowo Ayo @prabowo @Gerindra segera buang duri dlm kabinet merah putih krn sgt bahaya kedepan buat pemerintahan bapak tiga orang ini manusia serigala berbulu domba yg bgt loyal terhadap Mulyono,ayo segera buang duri dalam kabinet merah putih karena sangat bahaya depan buat perintah bapak tiga orang manusia serigala bulu domba yang banget loyal hadap mulyono,31,26,0,4,0,1,5,4,2026-06-25 17:06:12
1931947576364015664,,@BebySoSweet Unpopular opinion: memakzulkan @gibran_tweet cenderung akan menjadikan kondisi politik yang tidak stabil. Akan lebih baik jika @prabowo segera melakukan reshuffle kabinet copot Mentri yang kontraproduktif dan segera melakukan pemberangusan para koruptor. Itu lebih mendesak,unpopular opinion makzul cenderung jadi kondisi politik tidak stabil baik segera laku reshuffle kabinet copot tri kontraproduktif segera laku berangus koruptor desak,35,22,0,3,0,10,0,7,2026-06-25 17:06:12
1931937707057627196,,@papuamuslim08 Ini kabinet prabowo secara fisik orang2 nya ky dr kerak neraka semua,kabinet prabowo cara fisik orang kaya dari kerak neraka semua,13,10,0,1,0,2,2,1,2026-06-25 17:06:12
1931907978334277848,,Dua menteri dalam kabinet Presiden Prabowo Subianto yaitu Menteri Lingkungan Hidup (LH) Hanif Faisol Nurofiq dan Menteri ESDM Bahlil Lahadalia telah mengonfirmasi penambangan nikel di Pulau Gag Kabupaten Raja Ampat Papua Barat Daya diperbolehkan. https://t.co/ok4PcHEyPf.,dua menteri kabinet presiden prabowo subianto yaitu menteri lingkung hidup lah hanif faisol nurofiq menteri esdm bahlil lahadalia konfirmasi tambang nikel pulau enggak kabupaten raja ampat papua barat daya boleh,35,30,1,0,0,4,2,4,2026-06-25 17:06:12
1931891566467277102,,@BebySoSweet Presiden Prabowo hanya bayangan yg asli nya Jokowi tengok wakil presiden nya siapa sebagaian menteri yg di kabinet masih menteri nya siapa belum yg lain nya jadi jangan heran Indonesia ekonomi nya kayak gini jadi Jokowi tiga periode itu memang betul ,presiden prabowo bayang yang asli jokowi tengok wakil presiden bagai menteri yang kabinet masih menteri belum yang lain jadi jangan heran indonesia ekonomi kayak begini jadi jokowi tiga periode memang betul,42,31,0,1,0,10,4,2,2026-06-25 17:06:13
1931887276851880147,,Yth presiden Prabowo Veteran Pejuang sdh membebaskan RI dari penjajah Hasilnya Indonesia MERDEKA lalu Bpk jadi presiden TUGAS Bpk -Tembak mati semua koruptor -Penjarakan PERUSAK KONSTITUSI -Singkirkan manusia LICIK CULAS PENJILAD di kabinet Jenderal Prabowo PASTI BISA,yth presiden prabowo veteran juang sudah bebas ri jajah hasil indonesia merdeka bpk jadi presiden tukas bpk tembak mati semua koruptor penjara usak konstitusi singkir manusia licik culas penjilad kabinet jenderal prabowo pasti bisa,37,34,0,0,0,3,2,7,2026-06-25 17:06:13
1931885177854394705,,@Muslim_AntiPKI9 Kalau Luhut dan jendral yg dulu selalu menghina Prabowo masih dipakai di kabinet saat ini jangan merasa bangga itu cara elegan Prabowo menghukum Mereka menjadikannya sebagai pembantu Presiden kalau mereka masih punya rasa malu segera undur diri,luhut jenderal yang dahulu selalu hina prabowo masih pakai kabinet jangan rasa bangga cara elegan prabowo hukum jadi bagai bantu presiden masih punya rasa malu segera undur diri,38,28,0,1,0,9,4,6,2026-06-25 17:06:13
1931881546086023212,,Sekretaris Kabinet (Seskab) Teddy Indra Wijaya membantah isu liar menyebutkan Kapolri Jenderal Listyo Sigit Prabowo akan diganti. #mdkbl https://t.co/d7jZpT53NM,sekretaris kabinet seskab teddy indra wijaya ban isu liar sebut kapolri jenderal listyo sigit prabowo ganti,19,16,1,0,1,1,0,3,2026-06-25 17:06:13
1931880531203154369,,@republikaonline KISMAN Mensinyalir Adanya Geng Kabinet &amp; Pemerintah Yang Beharap Presiden Prabowo Tidak Menjabat Dua Priode https://t.co/wsJGhCip6u,kisman sinyalir ada geng kabinet amp perintah beharap presiden prabowo tidak jabat dua priode,17,14,1,1,0,1,0,4,2026-06-25 17:06:14
1931873751341383984,,Teddy Indra Wijaya Sekretaris Kabinet RI terlihat aktif mendampingi Presiden Prabowo dalam kunjungan kehormatan PM Australia Anthony Albanese. https://t.co/toOcimHua0,teddy indra wijaya sekretaris kabinet ri lihat aktif damping presiden prabowo kunjung hormat pm australia anthony albanese,19,17,1,0,0,1,0,4,2026-06-25 17:06:14
1931871452648943867,,KISMAN Mensinyalir Adanya Geng Kabinet &amp; Pemerintah Yang Beharap Presiden Prabowo Tidak Menjabat Dua Priode https://t.co/wsJGhCip6u https://t.co/ueEytD8dmu,kisman sinyalir ada geng kabinet amp perintah beharap presiden prabowo tidak jabat dua priode,17,14,2,0,0,1,0,4,2026-06-25 17:06:14
1931844901886718006,,@kebo_ijo_reborn PDIP yang berada di posisi Ketua DPR tidak mungkin tinggal diam Wan Pasti akan sodorkan nama dan tentunya kalau PDIP masuk di pemerintahan maka bisa membendung kekuatan geng solo yang ada di kabinet. dan itu sekarang yang dibutuhkan Prabowo untuk kedepannya.,pdip ada posisi ketua dpr tidak mungkin tinggal diam wan pasti sodor nama tentu pdip masuk perintah bisa bendung kuat geng solo ada kabinet sekarang butuh prabowo depan,42,28,0,1,0,13,0,8,2026-06-25 17:06:14
1931834010071925234,,Sekian kali para menteri kabinet merah putih melakukan pelanggaran luar biasa. Semua omonhan @prabowo hanya bualan 100%. So apa yg kalian harapkan dr omongna dusta prabowo yg hanya obral kata2.koruptor besar-besaran perusakan alam luar biasa,kian kali menteri kabinet merah putih laku langgar luar biasa semua omonhan bual sok yang kalian harap dari omongna dusta prabowo yang obral katakoruptor besarbesaran rusa alam luar biasa,35,29,0,1,0,4,5,5,2026-06-25 17:06:15
1931740880173674717,,Cc pak @prabowo Orang orang jujur dan berintegritas seperti RR dan FB sudah tiada tapi kata katanya masih hidup Segera pak benahi kabinet ,cc pak orang orang jujur integritas seperti rr fb tiada tetapi kata kata masih hidup segera pak benah kabinet,23,19,0,1,0,3,1,3,2026-06-25 17:06:16
1931728997827903799,,Nonton Q&amp;A Menakar Menaker di @Metro_TV Membayangkan kabinet pak @prabowo lebih banyak diisi teknokrat seperti Beliau Ngasih tugas pada orang yg sesuai kompetensinya tentu enak Sebaliknya akan kacau jika seorang bankir disuruh urus dunia kesehatan misalnya~,tonton qampa takar menaker bayang kabinet pak banyak isi teknokrat seperti beliau asih tukas orang yang suai kompetensi tentu enak balik kacau orang bankir suruh urus dunia sehat misal,36,29,0,2,0,5,5,11,2026-06-25 17:06:16
1931709593035612619,,@CNNIndonesia Pejabat kabinet prabowo sama bangsatnya semua saling menutupi aib biadab. ada kerusuhan pejabat2 model begini yg bakal dimatikan rakyat. ,jabat kabinet prabowo sama bangsat semua saling tutup aib biadab ada rusuh jabat model begini yang bakal mati rakyat,20,19,0,1,0,0,1,6,2026-06-25 17:06:16
1931685674069152167,,@Anak__Ogi Sejarah Presiden RI terpilih Jenderal Purn Prabowo Subianto tdk spt presiden lain di dunia &amp; di Indonesia. Scr protokoler msh perkenankan ex presiden cawe2 angkat ex pembantu2nya masuk dlm kabinet dlm jumlah banyak. Jgn dibalas kebaikan dgn air tubah sepaket kualat choi.,sejarah presiden ri pilih jenderal purn prabowo subianto tidak seperti presiden lain dunia amp indonesia cara protokoler masih kenan ex presiden cawe angkat ex bantu masuk dalam kabinet dalam jumlah banyak jangan balas baik dengan air tubah paket kualat choi,43,40,0,1,0,2,8,7,2026-06-25 17:06:17
1931678921030000674,,Menteri dari PAN ini yg ngomong ? Bangsyatt kalian..Pak Prabowo tindak tegas orang2 yg problematik di Kabinet Bapak. #SaveRajaAmpat #SaveRajaAmpat @prabowo @bang_dasco,menteri kapan yang omong bangsyatt kalianpak prabowo tindak tegas orang yang problematik kabinet bapak,22,14,0,2,2,3,4,1,2026-06-25 17:06:17
1931676387414565254,,@DAUNKERING1998 @democrazymedia Yang mendasar saja ya 1. Gibran dipilih rakyat sebagai wapres. 2. Bobby dipilih rakyat sebagai gubernur 3. Rumah Jokowi selalu ramai didatangi warga. 4. Menteri2 di kabinet Prabowo sebagian besar atas petunjuk Jokowi. 5. Beberapa daerah membuat patung Jokowi,dasar ya gibran pilih rakyat bagai wapres bobby pilih rakyat bagai gubernur rumah jokowi selalu ramai datang warga menteri kabinet prabowo bagi besar atas tunjuk jokowi beberapa daerah buat sipatung jokowi,41,31,0,2,0,3,3,7,2026-06-25 17:06:17
1931665542739591622,,Bocor Alus Politik edisi Erick Thohir yg Sabtu kemarin memperkuat adamya benang merah kenapa kemudian Pak Prabowo diangkat jadi Dewan Kehormatan PSSI sementara posisi ET di Kabinet mulai terancam. https://t.co/qgdJhgoJ9E,bocor alus politik edisi erick thohir yang sabtu kemarin kuat adamya benang merah kenapa pak prabowo angkat jadi dewan hormat pssi sementara posisi et kabinet mulai ancam,30,27,1,0,0,2,1,4,2026-06-25 17:06:18
1931656532221141082,,@CNNIndonesia Adakah mentri di kabinet pak Prabowo ini orang yg pintar punya otak dan hati nurani buat rakyat,ada tri kabinet pak prabowo orang yang pintar punya otak hati nurani buat rakyat,18,14,0,1,0,3,1,2,2026-06-25 17:06:18
1931650096761868365,,Masuk Koalisi Prabowo PDIP Tetap Sulit Singkirkan Warisan Jokowi di Kabinet https://t.co/3PaxGpVHfb,masuk koalisi prabowo pdip tetap sulit singkir waris jokowi kabinet,12,10,1,0,0,1,0,2,2026-06-25 17:06:18
1931649733229162715,,@detikcom Kabinet Zaken nya Prabowo,kabinet zaken prabowo,5,3,0,1,0,1,0,0,2026-06-25 17:06:18
1931648730165633287,,@msaid_didu Masak pak Prabowo kalah Ama Bahlil ya... Cepat di sikat pak orang2 Jokowi dari kabinet anda.. termasuk di Luhut..,masak pak prabowo kalah hama bahlil ya cepat sikat pak orang jokowi kabinet masuk luhut,20,15,0,1,0,4,1,1,2026-06-25 17:06:18
1931638358473859301,,@KangManto123 Menteri ini gimana sih tambangnya jelas2 ada trus mau ditutup atau ga ya tergantung pemeriksaan terhadap dampak lingkungannya ngapain tanya ibu2 g jelas gitu.... ini menterinya pak @prabowo sangat melecehkan intelektual kabinet kenapa bisa jadi menteri sih yg kayak gini..,menteri bagaimana sih tambang jelas ada terus mau tutup enggak ya gantung periksa hadap dampak lingkung kapai tanya ibu enggak jelas begitu menteri pak leceh intelektual kabinet kenapa bisa jadi menteri sih yang kayak begini,41,35,0,2,0,4,8,9,2026-06-25 17:06:19
1931637971352174953,,@6ur3ckv4n8345 Ya setuju. Copot Bahlil menteri tak berprestasi di Kabinet Prabowo #AdaAguanDiRajaAmpat #AdaAguanDiRajaAmpat Bahlil Raja Juli layak dimakzulkan #2025JokowiGibranTamat,ya tuju copot bahlil menteri tak prestasi kabinet prabowo bahlil raja juli layak makzul,19,14,0,1,3,1,0,3,2026-06-25 17:06:19
1931625856142802986,,Memang kabinet jokowi dan prabowo itu menjijikan sama kaya buzer2nya macam babi !,memang kabinet jokowi prabowo jijik sama kayak buzernya macam babi,13,10,0,0,0,2,1,1,2026-06-25 17:06:19
1931623502106538175,,@susipudjiastuti @prabowo Zaman Joko dulu waktu satu kabinet ko ngga ada yg ribut ya mak ? https://t.co/3Zsx4YSLf0,zaman joko dahulu satu kabinet kok enggak ada yang ribut ya mak,17,12,1,2,0,1,4,0,2026-06-25 17:06:19
1931515516134604879,,@CNNIndonesia Nih anjing penjilat Culas Juga Rakus selalu bawa2 Asing PADAHAL orang2 model ini YG merusak negara ini dengan segala KELICIKAN DAN KESERAKAHANnya..tolong pak @prabowo tendang orang model Bahlil ini dari kabinet anda sebelum negara ini bener2 hancur dibuatnya,nih anjing jilat culas rakus selalu bawa asing padahal orang model yang rusak negara segala kelici keserakahannyatolong pak tendang orang model bahlil kabinet negara benar hancur buat,39,27,0,2,0,10,2,4,2026-06-25 17:06:20
1931512384071577948,,Sekretaris Kabinet Teddy Indra Wijaya menegaskan bahwa undangan resmi kepada Presiden Prabowo untuk hadir di KTT G7 2025 merupakan bentuk apresiasi global terhadap peran Indonesia dalam kancah geopolitik dunia. https://t.co/i4P27TQiIB,sekretaris kabinet teddy indra wijaya tegas bahwa undang resmi kepada presiden prabowo hadir ktt enggak rupa bentuk apresiasi global hadap peran indonesia kancah geopolitik dunia,30,25,1,0,0,3,1,4,2026-06-25 17:06:20
1931510874902245690,,@NarasiNewsroom Selama Kaki Tangan Jokowi di Kabinet Prabowo tidak di Singkirkan Pengrusakan Alam di seluruh Indonesia akan terus Berlanjut.,kaki tangan jokowi kabinet prabowo tidak singkir rusa alam seluruh indonesia terus lanjut,19,13,0,1,0,5,0,3,2026-06-25 17:06:20
1931507593702481986,,Menteri dari @PDemokrat Fokus Kerja Reshuffle Kabinet Hak Prerogatif Presiden @prabowo https://t.co/Ll9FmmMG2u,menteri fokus kerja reshuffle kabinet hak prerogatif presiden,12,8,1,2,0,1,0,0,2026-06-25 17:06:20
1931506197141803151,,Sudah Saatnya Prabowo Evaluasi Kabinet Pengamat Soroti soal PHK Ekonomi dan Penanganan Kemiskinan #TribunKaltim #Prabowo #ReshuffleKabinet https://t.co/QsUfkL90Pu lewat @tribunnews,saat prabowo evaluasi kabinet amat sorot soal phk ekonomi tangan miskin lewat,19,12,1,1,3,2,0,5,2026-06-25 17:06:20
1931495946380272028,,@antaranews @prabowo kabinet anda diisi oleh org2 jokowi. Semua cita2 anda jalan ditempat. Org2 titipan ini hanya mencari kekayaan utk dirinya n genk mereka saja. Alam dirusak hasil tambang tak ada satupun masuk ke PAD or Pendapatan Negara. Rakyat sedih maka karma itu akan Segera turun,kabinet isi orang jokowi semua cita jalan tempat orang titip cari kaya untuk diri genk alam rusak hasil tambang tak ada satu masuk pad orang dapat negara rakyat sedih karma segera turun,46,32,0,2,0,11,4,9,2026-06-25 17:06:20
1931479039908422112,,@RasyaVira12 Kabinet bawah kendali presiden prabowo langsung tanggap soal tambang raja ampat penegakan hukum dan evaluasi izin dijalankan bareng-bareng #TegasTanganiRajaAmpat,kabinet bawah kendali presiden prabowo langsung tanggap soal tambang raja ampat tega hukum evaluasi izin jalan barengbareng,20,17,0,1,1,1,0,2,2026-06-25 17:06:21
1931458097341710799,,@DS_yantie KABINET OBESITAS nya @ prabowo 98% di isi oleh orang - orang AHLI OLAH-OLAH dari Olah kata hingga OLAH DAYA TIFU MENIFU RAKYAT JELATA hingga TITIK SUHU DIBAWAH NOL ( alias super melatrat) itulah fakta &amp; realita yg tidak lagi perlu di PERJELAS..,kabinet obesitas prabowo isi orang orang ahli olaholah olah kata hingga olah daya tifu menifu rakyat jelata hingga titik suhu bawah nol alias super melatrat itu fakta amp realita yang tidak lagi perlu jelas,44,34,0,1,0,5,1,3,2026-06-25 17:06:21
